name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
FGF9	66	TRUE	8.10734824393497	0.00436681222707424	0.392884440729909	0.392884440729909	0.392884440729909	1	-0.169823628338473	-0.333348913243719	-0.217392285768352	0.00563938538659322	0.466404084328057	FGFR3	FALSE	-0.180773680298191	8.62143390749116	1.0053863908725e-06	4	477	0.0674226732588949	0.0674226732588949	0.0594860178742156	0.268881274330252	0.799752997571776	0.637357568585671	1.2547948545531	1.50026570244187e-06	0.000289551280571281	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	3	1	5	2	0.002312367390528	0.00242061796952869	1.77142730433758	51	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	7.53875671673446e-20	118	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-1.93235426554377	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	1	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	TRUE	0.01	Unique_to_FGFR3	1	FGFR3	NA	0.032258064516129	0.0161290322580645	NA	0.05	NA	0.0138888888888889	0.0277777777777778	NA	0.00961538461538462
GRB2	146	TRUE	57.1135889518408	0.00529100529100529	0.822027967031425	0.822027967031425	0.822027967031425	1	-0.0850703811592291	0.262519712550965	-0.33399218148515	-0.168927888466537	-0.01519870608658	FGFR3	FALSE	-0.133568145606118	8.51930890393279	1.20377691226136e-06	4	477	0.0666772715373947	0.0666772715373947	0.0587357404778319	0.267284016592167	0.596511894036115	0.905661140446294	0.658647994703807	1.78705026150139e-06	0.00034668775073127	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	2	1	4	0.0779805075934952	0.0741848213014381	2.64223887562655	1563	21069	Non-urothelial	0.302555919749626	0.38663967611336	1.69061629995442	382	988	Urothelial	7.53875671673446e-20	64	19.1227002715816	Growth_Factor_Response	0.858586509348944	Functional_Hub	0.86248036374522	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	10	2	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0241935483870968	NA	0.032258064516129	0.05	NA	0.0138888888888889	0.0416666666666667	0.00943396226415094	0.0288461538461538
RPS6	98	FALSE	93.9857180492738	0.00465116279069767	0.317965693620374	0.317965693620375	0.317965693620374	3	-0.179428677060291	-0.164764593341375	0.519853138813939	-0.637605012271071	0.0123010617407039	FGFR3	FALSE	0.107399153286855	25.4723470411977	3.80918239675952e-19	4	477	0.176008388213512	0.176008388213512	0.168807000373963	0.462173763153611	1.15745815108501	1.00065110942769	1.15670500954824	1.00646287180435e-18	1.09704453026674e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	4	2	3	5	1.75771177583928	0.428306991314253	6.01054255267605	9024	21069	Urothelial	3.65513838296452	1	4.71819576680333	988	988	Urothelial	2.70610080972589e-38	43	37.5676560287686	Translation	1.68674309569642	Functional_Bridge	2.08693706206537	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	1	8	2	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0238095238095238	0.0887096774193548	0.0161290322580645	NA	NA	0.05	0.0277777777777778	0.0555555555555556	0.0283018867924528	0.0480769230769231
MAPK8	104	FALSE	12.8707533528943	0.004739336492891	0.653867335732043	0.653867335732043	0.653867335732042	2	-0.183906548009769	0.045762361722602	-0.113477895010246	0.221429362566365	-0.158664808514155	FGFR3	FALSE	-0.0502614133233568	1.92793088727347	0.104606252713909	4	477	0.0159099175333084	0.0159099175333084	0.00764182408851965	0.127150050424874	0.405335910576133	1.00016265792696	0.405269990199669	0.114115912051537	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	3	5	4	2	1	0.0533980369720184	0.0511652190421947	2.09808153413593	1078	21069	Non-urothelial	0.202110433087607	0.274291497975709	2.08040463766988	271	988	Urothelial	5.32007384615983e-18	108	17.2740823393671	Other	0.775585761808147	Peripheral	-1.04886067133268	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	7	4	1	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	5	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0403225806451613	0.0161290322580645	NA	0.05	NA	NA	0.0138888888888889	0.0283018867924528	0.0384615384615385
ITGB1	88	FALSE	7.75273457132279	0.0045662100456621	0.559907143567598	0.559907143567599	0.559907143567598	2	-0.285705669898748	-0.141169067692211	-0.0471715655767925	0.49861769156044	-0.453373511861904	FGFR3	FALSE	-0.0536640646193525	7.81442283117717	4.17458852099879e-06	4	477	0.0614996917080379	0.0614996917080379	0.0535243586676217	0.255987795031013	0.951991203422344	0.928028078526355	1.02582155157853	5.98149997038632e-06	0.00120228149404765	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	4	5	3	1	0.473007987056816	0.300678722293417	4.06402689087652	6335	21069	Urothelial	2.00090262584764	0.983805668016194	3.63091325028893	972	988	Urothelial	5.32007384615983e-18	153	17.2740823393671	Other	0.775585761808147	Peripheral	-1.54736746578233	Urinary bladder	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	0	1	2	7	FALSE	High	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0403225806451613	0.0161290322580645	NA	NA	0.1	0.0277777777777778	0.0555555555555556	0.0283018867924528	0.00961538461538462
CDK1	64	FALSE	2.52272490609982	0.00432900432900433	0.409058315417756	0.409058315417756	0.409058315417755	2	-0.188008343269921	0.527986770393583	-0.239992679580285	0.402279455539215	-0.365622675626629	FGFR3	FALSE	0.00852165476610395	17.2184103332824	3.33279650811715e-13	4	477	0.126171399602529	0.126171399602529	0.118626381726838	0.379985769713496	0.893609446020212	0.97066932158741	0.920611609068703	6.95540140824449e-13	9.5984539433774e-11	TRUE	TRUE	Medium	Large	TRUE	TRUE	4	3	5	1	2	0.00367364120879191	0.00360719540557217	2.33405124906741	76	21069	Non-urothelial	0.0655962805013083	0.0941295546558704	1.51261207646434	93	988	Non-urothelial	5.34189550622665e-23	131	22.2723046115436	MAPK_Signaling	1	Core_Process	-1.70918102478005	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	2	10	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	FALSE	0.002	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0483870967741935	NA	NA	NA	NA	NA	NA	0.00943396226415094	0.0288461538461538
INS	156	FALSE	60.0334188216171	0.00543478260869565	0.89029617505613	0.89029617505613	0.890296175056129	2	-0.0946959549628891	0.132040320142607	0.00868401155044354	-0.0207837310492895	-0.113039155613641	FGFR3	FALSE	0.0122018095603395	0.580065808255536	0.677224025140977	4	477	0.0048407367912467	0.0048407367912467	0	0.0697444155999887	0.245079475756248	1.0772104648228	0.227513084730906	0.686762391692259	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	2	4	5	1	3	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	5.34189550622665e-23	205	22.2723046115436	MAPK_Signaling	1	Functional_Hub	1.51977061610203	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	1	10	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	NA	NA	NA	0.05	NA	0.0138888888888889	NA	0.00961538461538462
RELA	104	FALSE	27.8685239569986	0.004739336492891	0.606037682730069	0.60603768273007	0.606037682730069	2	0.311645178066342	-0.10181938753186	0.145900687800587	-0.238435576622659	-0.316018098967887	FGFR3	FALSE	0.0500789186334619	4.59429574453389	0.00119600571111573	4	477	0.0370973545201549	0.0370973545201549	0.0289642301684299	0.196281912189318	0.627663277034228	0.97137475082114	0.646159761208164	0.00147832465579971	0.344449644801331	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	1	5	3	4	0.081388819038554	0.0781242583891025	2.38139324816198	1646	21069	Non-urothelial	0.235128047723183	0.316801619433198	1.83291754172156	313	988	Urothelial	1.5289546509811e-19	185	18.8156053956346	Growth_Factor_Response	0.844798314489763	Signal_Receptor	-0.684269363450624	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	8	2	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	7	6	412	1.5%	TRUE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0241935483870968	0.032258064516129	NA	NA	NA	0.0277777777777778	0.0555555555555556	0.0188679245283019	0.0288461538461538
RPS8	76	FALSE	5.84085150562633	0.00434782608695652	0.165828562898475	0.165828562898475	0.165828562898475	3	0.0714269945782616	-0.609525880682367	0.540002240023143	-0.446089586463268	0.0880897008767688	FGFR3	FALSE	0.0817411929379458	35.9988991575998	2.66411600067303e-26	4	477	0.231878611397146	0.231878611397146	0.225074899868764	0.549433855045373	1.14952812070551	1.0140963422159	1.13354922294037	1.06564640026921e-25	7.67265408193833e-24	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.60782736689067	0.42821206511937	4.82128331021294	9022	21069	Urothelial	3.09306854968601	1	4.147060954956	988	988	Urothelial	2.70610080972589e-38	8	37.5676560287686	Translation	1.68674309569642	Core_Process	0.354397451842957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	NA	NA	0.0277777777777778	0.00943396226415094	0.0384615384615385
IL6	128	FALSE	23.1468602682608	0.0048780487804878	0.784184848587339	0.784184848587339	0.784184848587339	2	-0.0544382840628011	-0.0146278759743958	-0.54384957768254	0.818487997223523	-0.137462120784465	FGFR3	FALSE	-0.175593105863125	51.5350087017043	4.56241705033908e-36	4	477	0.301753702467622	0.301753702467622	0.295465876169483	0.657388319116432	1.36233757490606	0.796315491522679	1.71080129598014	4.23863261450856e-35	1.31397611049765e-33	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.0206751837281895	0.0121030898476435	4.54744365948424	255	21069	Non-urothelial	0.00194545190826184	0.00404858299595142	0.702373180000847	4	988	Non-urothelial	5.34189550622665e-23	337	22.2723046115436	MAPK_Signaling	1	Core_Process	0.286809238986841	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Supported	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.0403225806451613	0.0161290322580645	0.0161290322580645	NA	NA	0.0277777777777778	0.0555555555555556	0.00943396226415094	NA
CDC42	104	FALSE	14.2774759523781	0.004739336492891	0.653271922582195	0.653271922582196	0.653271922582195	2	0.173095912662057	0.168759437704403	0.380981297307683	-0.309518668422077	-0.162995729501472	FGFR3	TRUE	0.198458408113387	8.20760573114988	2.08606111385355e-06	4	477	0.0643947898131903	0.0643947898131903	0.0564383435887392	0.262348780141072	0.69049996572976	0.904022041182803	0.763808772655946	3.0342707110597e-06	0.000600785600789821	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	4	3	5	0.549407374823288	0.330153305804737	3.42428572428334	6956	21069	Urothelial	1.69603251658224	0.969635627530364	3.10150671627104	958	988	Urothelial	5.34189550622665e-23	145	22.2723046115436	MAPK_Signaling	1	Core_Process	-0.476344178938397	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	4	3	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	4	4	412	1.0%	TRUE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0161290322580645	NA	NA	0.05	NA	0.0277777777777778	0.0138888888888889	0.00943396226415094	NA
RPS14	72	FALSE	4.71602612312605	0.00429184549356223	0.149225340930701	0.149225340930701	0.149225340930701	3	0.0796073996132392	-0.648452756740051	0.459971199581589	-0.0471828964795513	0.136029697692638	FGFR3	FALSE	0.0865019610396733	26.8247073736802	4.31951356698728e-20	4	477	0.183636906456767	0.183636906456767	0.176489041647148	0.474283812931728	1.10842395632164	1.01023670426249	1.09719232299209	1.21962736009053e-19	1.24401990729234e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.72655907136308	0.428354454411695	5.57907311743079	9025	21069	Urothelial	2.85162187712289	0.998987854251012	3.85207202497717	987	988	Urothelial	2.70610080972589e-38	17	37.5676560287686	Translation	1.68674309569642	Core_Process	0.231767651282019	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	0	8	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	NA	NA	NA	NA	0.05	NA	0.0138888888888889	NA	NA
UBA52	168	TRUE	385.265246607388	0.00561797752808989	0.647025739592379	0.647025739592378	0.647025739592377	3	-0.149685973781547	-0.304768521763995	0.344963859439509	-0.234832628041302	0.376877711740673	FGFR3	TRUE	0.0617957267405277	11.2805495576187	9.38978604686229e-09	4	477	0.0864207620043708	0.0864207620043708	0.0786091631545663	0.307564307776741	0.681646233504668	1.01405068292652	0.672201345535764	1.52782959406573e-08	2.70425838149634e-06	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	3	1	5	4	1.2215626299167	0.427167876975651	4.08933553201058	9000	21069	Urothelial	2.74197964491612	0.998987854251012	3.59818496580177	987	988	Urothelial	2.70610080972589e-38	1	37.5676560287686	Translation	1.68674309569642	Functional_Hub	7.73923025498438	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	6	4	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	7	7	412	1.7%	FALSE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	NA	0.0645161290322581	NA	NA	NA	0.0138888888888889	NA	0.00943396226415094	0.00961538461538462
CD8A	96	FALSE	6.79416040228666	0.00448430493273543	0.612023292765763	0.612023292765764	0.612023292765763	2	0.0339198968637051	-0.0792009266821455	-0.533439753869168	0.552289284915979	0.1912754036352	FGFR3	FALSE	-0.190429217286696	26.0999971894354	1.38381920947438e-19	4	477	0.179566547603156	0.179566547603156	0.172390093914484	0.467833197795567	1.08572903878515	0.877910583315734	1.23671938739423	3.75981068234547e-19	3.9853993232862e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00303701149791237	0.00242061796952869	2.56200059012028	51	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	2.14836139467781e-13	13	12.6678926603503	Other	0.568773321005343	Peripheral	-1.85440104525593	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	NA	0.0161290322580645	NA	NA	0.0277777777777778	0.0277777777777778	NA	0.00961538461538462
CD44	110	FALSE	14.7723871549282	0.00465116279069767	0.678784155200793	0.678784155200794	0.678784155200793	2	0.227249824939191	-1.08004587050628	0.0236252837888724	1.04113584199263	-0.299430516590087	FGFR3	FALSE	-0.0804845255607663	77.1771797896729	1.91926102743494e-50	4	477	0.392904789817333	0.392904789817333	0.387320887309534	0.804480012479762	2.12118171249891	0.999853755809122	2.12149196837528	7.89638822716089e-49	5.52747175901262e-48	TRUE	TRUE	Large	Very Large	TRUE	TRUE	3	2	4	5	1	0.311392777780676	0.22597180692012	3.31949424281582	4761	21069	Urothelial	0.0151897665121649	0.0212550607287449	1.19501783142962	21	988	Non-urothelial	5.34189550622665e-23	73	22.2723046115436	MAPK_Signaling	1	Core_Process	-0.307792326444287	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	3	1	2	6	TRUE	High	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	2	2	412	0.5%	FALSE	0.005	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.032258064516129	0.0161290322580645	NA	NA	0.15	0.0138888888888889	0.0555555555555556	NA	0.0288461538461538
TNF	132	FALSE	32.2568595835441	0.0050761421319797	0.803431428703528	0.803431428703528	0.803431428703528	2	0.153878528776996	-0.0100950920938051	-0.601204921117112	0.53264555612004	0.317204435267842	FGFR3	FALSE	-0.187003680087004	36.5175536344569	1.21555015999967e-26	4	477	0.234436201778924	0.234436201778924	0.227651009819531	0.553377687352117	1.13385047723715	0.871727453074963	1.30069378133907	4.93068233915357e-26	3.50078446079904e-24	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	2	4	1	0.00334963236898534	0.0028003227490626	3.31949424281582	59	21069	Non-urothelial	0.00215964430893806	0.00202429149797571	1.55056203922404	2	988	Non-urothelial	5.34189550622665e-23	586	22.2723046115436	MAPK_Signaling	1	Core_Process	0.512527021831012	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Supported	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	4	4	412	1.0%	FALSE	0.01	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0403225806451613	0.0161290322580645	NA	NA	NA	0.0138888888888889	0.0555555555555556	0.0188679245283019	0.00961538461538462
RPS18	70	FALSE	2.16445336320073	0.00429184549356223	0.147144819902478	0.147144819902478	0.147144819902477	3	0.0117821929784854	-0.520269711724083	0.502768954067893	-0.278855699009148	0.153561277332784	FGFR3	FALSE	0.0979358518617136	26.2247020283747	1.13216403339802e-19	4	477	0.180269845290761	0.180269845290761	0.173098326345955	0.468949510975129	1.02303866579198	0.999906538874162	1.02313428907452	3.10536420589172e-19	3.26063241618631e-17	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	1.89046281855785	0.428401917509137	5.44565312615497	9026	21069	Urothelial	3.71525849811112	1	4.53551300379662	988	988	Urothelial	2.70610080972589e-38	1	37.5676560287686	Translation	1.68674309569642	Core_Process	0.144772847264421	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	5	4	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.00806451612903226	0.0161290322580645	0.0161290322580645	0.05	NA	0.0277777777777778	0.0138888888888889	0.0188679245283019	0.00961538461538462
FGF16	62	TRUE	6.90561697683882	0.00431034482758621	0.374851060481535	0.374851060481535	0.374851060481535	1	-0.115228006091694	-0.043464997935611	-0.151429234896627	-0.0420084517691453	-0.0571630470531807	FGFR3	FALSE	-0.105350346281532	0.814213818298457	0.51648036591502	4	477	0.00678148627642424	0.00678148627642424	0	0.0826304352686797	0.109420783127481	0.600448923607357	0.182231625081625	0.529346424852405	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	5	4	3	2	1	0.000605906799596237	0.000711946461626086	1.19735206809611	15	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	7.53875671673446e-20	26	19.1227002715816	Growth_Factor_Response	0.858586509348944	Signal_Receptor	-2.05597691516916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	2	2	412	0.5%	FALSE	0.005	Unique_to_FGFR3	1	FGFR3	NA	NA	NA	NA	NA	NA	0.0138888888888889	0.0277777777777778	0.00943396226415094	NA
RHOA	136	FALSE	30.9416599301162	0.00512820512820513	0.826462927261231	0.826462927261232	0.826462927261231	2	-0.220483387929501	0.292159813674762	0.0410005518543346	-0.27316831587441	-0.273270033841213	FGFR3	TRUE	0.00741507452221575	4.67051994856557	0.00104757941276238	4	477	0.0376896413160962	0.0376896413160962	0.0295603171355487	0.197903475796172	0.565429847515975	1.01370702115316	0.557784286501992	0.00130607303409336	0.301702870875566	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	3	5	1	4	0.388870481137423	0.269210688689544	3.47879214511136	5672	21069	Urothelial	1.12595258970193	0.879554655870445	2.48600736536419	869	988	Urothelial	2.25877667312578e-20	229	19.6461267059648	Transferase_Regulation	0.882087734009456	Functional_Hub	0.312385329571703	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	0	6	6	TRUE	Medium	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	1.83e-10	20	19	412	4.6%	TRUE	0.046	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0634920634920635	0.0483870967741935	0.0645161290322581	NA	0.05	0.05	0.0555555555555556	NA	0.0377358490566038	0.00961538461538462
SHC1	126	TRUE	41.3258755801394	0.0050251256281407	0.699271429746329	0.699271429746329	0.699271429746329	1	0.101865128454188	-0.19341944029132	-0.225944966889051	0.606182349328132	0.165543009844289	FGFR3	TRUE	-0.0548089578254624	10.3973159859277	4.41572305579333e-08	4	477	0.0801969243008184	0.0801969243008184	0.0723441890588854	0.295278229110099	0.832127316217183	0.975985305148726	0.852602300288096	6.9115665221113e-08	1.27172824006848e-05	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	2	4	1	0.0620679064257547	0.0612273956998434	2.26584941054304	1290	21069	Non-urothelial	0.116028561484785	0.158906882591093	1.61603037108908	157	988	Urothelial	5.34189550622665e-23	14	22.2723046115436	MAPK_Signaling	1	Core_Process	0.467444735054927	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	10	2	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	8	8	412	1.9%	FALSE	0.019	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0564516129032258	NA	0.032258064516129	NA	NA	0.0555555555555556	0.152777777777778	NA	0.0288461538461538
ESR1	126	FALSE	38.8816861411012	0.005	0.76207081395818	0.762070813958181	0.762070813958181	2	-0.20423475359027	0.278173699622816	-0.374560476674566	0.551714547973815	0.370857225125281	FGFR3	FALSE	-0.0638863505977478	19.8370096340271	4.03403817774768e-15	4	477	0.142623021993379	0.142623021993379	0.135190282061479	0.407857927683442	0.926275024648381	0.947192034190848	0.977916822790496	9.22065869199469e-15	1.16180299519133e-12	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	3	1	0.00200203273173657	0.00218330248232	1.59269054257672	46	21069	Non-urothelial	0.00196501446672341	0.00303643724696356	0.691252579604329	3	988	Non-urothelial	5.22282045220838e-16	99	15.2820949038883	Other	0.68614789400679	Peripheral	-0.339397888467042	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	12	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	5	5	412	1.2%	TRUE	0.012	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.00793650793650794	0.0161290322580645	0.032258064516129	NA	NA	0.05	0.0416666666666667	0.0277777777777778	0.00943396226415094	NA
