name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB.x	mean_expr_GU.x	mean_expr_UroA.x	mean_expr_BaSq.x	mean_expr_UroC.x	pathway_cond	mean_expr_UroB.y	mean_expr_GU.y	mean_expr_UroA.y	mean_expr_BaSq.y	mean_expr_UroC.y	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	tcga_is_cancer_gene	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
PTPN18	14	TRUE	0.0256410256410256	0.00159489633173844	0.0613561230338302	0.0613561230338302	0.0613561230338302	2	0.0915816457886102	-0.122073730290239	-0.0656986098312114	-0.162170897499431	-0.389376595171485	Unique:ERBB2	0.0915816457886102	-0.122073730290239	-0.0656986098312113	-0.162170897499431	-0.389376595171485	TRUE	-0.0802942473142644	1.20140755968893	0.309357755307892	4	477	0.00997420938475606	0.00997420938475606	0.00166864300724353	0.100372787733068	0.480958240960095	0.979291189874103	0.491128936860881	0.323981940104265	1	FALSE	FALSE	Negligible	Medium	FALSE	FALSE	2	1	5	3	4	0.0270990900150108	0.0285727846599269	2.05210381241253	602	21069	Non-urothelial	0.126876642382989	0.187246963562753	1.2372675182925	185	988	Urothelial	1.75123060835322e-31	7	30.7566566606894	Growth_Factor_Response	1.21885781964838	Signal_Receptor	-1.63175148809864	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	0	4	7	TRUE	Low	FALSE	None	Lost_in_cancer	Medium	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	0.0161290322580645	NA	NA	NA	NA	NA	NA	0.00943396226415094	0.00961538461538462
EREG	134	TRUE	86.0773256239869	0.00196078431372549	0.385803825362846	0.385803825362846	0.385803825362846	2	-0.184799238748175	0.308662005880851	-0.441860842805874	1.14171740694666	-0.420319377427017	EGFR,ERBB2	-0.184799238748175	0.308662005880851	-0.441860842805874	1.14171740694666	-0.420319377427017	TRUE	-0.0480266062123968	52.6096381905269	1.03666836914763e-36	4	477	0.306119800695745	0.306119800695745	0.299864892710974	0.664207023563564	1.58357824975254	0.957628277767094	1.65364608221989	1.02951893211902e-35	2.98560490314517e-34	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.0197828200208809	0.0120556267502017	4.40428100656857	254	21069	Non-urothelial	0.0495310924862023	0.0566801619433198	2.09058973266341	56	988	Non-urothelial	1.33464473192058e-32	76	31.874634323438	Transferase_Regulation	1.10242429530692	Peripheral	0.52103853814269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0.00806451612903226	NA	NA	NA	NA	0.0277777777777778	0.0277777777777778	NA	0.0288461538461538
NCK2	88	TRUE	61.2657039498093	0.00182481751824818	0.217962374766203	0.217962374766204	0.217962374766203	1	-0.151069950902405	0.379467195100128	-0.42665605876354	0.50128055439326	0.034040611589083	Unique:EGFR	-0.151069950902405	0.379467195100128	-0.42665605876354	0.50128055439326	0.034040611589083	TRUE	-0.0785764956308115	20.6897814522309	9.72297908633328e-16	4	477	0.147847747349051	0.147847747349051	0.140450903398691	0.416532370329528	0.9279366131568	0.992036789863561	0.935385282721645	2.29526063677376e-15	2.80021797686398e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	3	2	1	0.0358144190665008	0.0375907731738573	2.09933718431396	792	21069	Non-urothelial	0.0836076620018561	0.118421052631579	1.39452548178497	117	988	Non-urothelial	2.43787787138246e-30	91	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	-0.162455737271581	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	0	2	8	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	0.00806451612903226	0.0483870967741935	NA	NA	0.05	0.0277777777777778	0.0138888888888889	0.0283018867924528	0.0192307692307692
NEDD8	76	TRUE	51.1951402473027	0.00172117039586919	0.124964745148732	0.124964745148733	0.124964745148732	4	0.0960997351852717	-0.0125037475749339	0.130784894007255	0.229772284893407	-0.752042653324157	EGFR,FGFR3,ERBB2	0.0960997351852717	-0.0125037475749338	0.130784894007255	0.229772284893407	-0.752042653324157	FALSE	0.0695155176577069	4.21724010474489	0.00229871382663917	4	477	0.0341567536551975	0.0341567536551975	0.0260047839898548	0.188055036877866	0.981814938217564	1.0053956957273	0.976545794248029	0.00279337376401721	0.66202958207208	TRUE	TRUE	Small	Medium	TRUE	FALSE	2	3	5	4	1	0.452140879464678	0.30158052114481	3.00757035249675	6354	21069	Urothelial	1.74111535642394	0.98582995951417	2.7053244515812	974	988	Urothelial	0.000107594307012902	1	3.96821070727828	Other	0.1372455554536	Peripheral	-4.17254970563783	Urinary bladder	urothelial cells	Medium	Uncertain	urothelial cancer	0	5	6	0	TRUE	Low	TRUE	Medium	Constitutive	Medium	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	0.0241935483870968	0.032258064516129	0.032258064516129	NA	0.1	NA	0.0555555555555556	0.00943396226415094	0.00961538461538462
KRAS	274	TRUE	435.82533843074	0.0022883295194508	0.829600566726019	0.829600566726018	0.829600566726017	2	0.0984676350344769	0.0154668842608283	0.0708746700182683	0.0348260498144661	-0.217127724170431	EGFR,FGFR3,ERBB2	0.098467635034477	0.0154668842608283	0.0708746700182684	0.0348260498144661	-0.217127724170431	TRUE	0.0464087248009477	0.425765334973217	0.790065847080115	4	477	0.00355765708939899	0.00355765708939899	0	0.0597524828197934	0.315595359204908	1.03255935064238	0.30564379568939	0.795590783073682	1	FALSE	FALSE	Negligible	Small	FALSE	FALSE	2	1	5	4	3	0.116231901478254	0.106459727561821	2.45942195662376	2243	21069	Urothelial	0.431647670914522	0.496963562753036	2.08903795286907	491	988	Urothelial	9.15580594872889e-17	65	16.0383034204852	Other	0.554704884355201	Peripheral	1.21977597858687	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	0	1	11	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	0.0555555555555556	0.0564516129032258	NA	NA	NA	0.05	0.0277777777777778	0.0277777777777778	0.0188679245283019	0.0480769230769231
CCNB1	78	TRUE	81.5405555181316	0.00185528756957328	0.277475283278803	0.277475283278803	0.277475283278803	3	-0.237555911416253	0.735177390665443	-0.388814076070599	0.774133490193565	-0.23954033740764	Unique:EGFR	-0.237555911416253	0.735177390665443	-0.3888140760706	0.774133490193565	-0.23954033740764	FALSE	0.0264714023866733	45.2560642252477	3.15858005931763e-32	4	477	0.27510271088415	0.27510271088415	0.268615692134662	0.616040404248493	1.16294756626416	0.996039122921629	1.16757217613396	2.02149123796329e-31	9.09671057083478e-30	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.00601740283434258	0.00636005505719303	2.14267340426033	134	21069	Non-urothelial	0.0369556535234491	0.0536437246963563	1.50493352789445	53	988	Non-urothelial	2.13747839045451e-23	56	22.6700982672215	Transferase_Regulation	0.784073845465363	Peripheral	-1.14335163357479	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	12	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.0317460317460317	0.0241935483870968	0.032258064516129	NA	NA	0.1	NA	0.0416666666666667	NA	NA
RAC2	134	TRUE	147.805874717263	0.001953125	0.347014465740751	0.347014465740751	0.347014465740751	1	0.159201180922905	-0.341515086553883	-0.427985618759732	0.683827449581918	0.104122148784173	Unique:EGFR	0.159201180922905	-0.341515086553883	-0.427985618759732	0.683827449581918	0.104122148784173	FALSE	-0.167827391153304	27.7069603783735	1.0541724914169e-20	4	477	0.188537925029449	0.188537925029449	0.181424576050801	0.482020210423589	1.11181306834165	0.876454789775059	1.2685344199294	3.09797630130681e-20	3.03601677528068e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.0154479630228981	0.0161374531301913	2.81348121956255	340	21069	Non-urothelial	0.00328572371988258	0.00506072874493927	0.875865595178959	5	988	Non-urothelial	2.61441815929126e-23	101	22.5826249486037	Other	0.781048470784768	Peripheral	-0.00235926353204979	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	0	0	0	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	0.032258064516129	0.0161290322580645	NA	NA	0.05	0.0138888888888889	0.0277777777777778	NA	0.00961538461538462
MDM2	158	TRUE	244.464211565605	0.00200803212851406	0.48144361985618	0.48144361985618	0.481443619856179	3	0.33418412199218	-0.0888685898453796	0.0700432476319468	-0.0876050197248014	-0.148926242648882	EGFR,FGFR3,ERBB2	0.33418412199218	-0.0888685898453796	0.0700432476319468	-0.0876050197248014	-0.148926242648882	FALSE	0.0454005445620541	2.3585452514821	0.0526694076837207	4	477	0.019394568421197	0.019394568421197	0.0111485431627174	0.140634836527558	0.483110364641062	1.01804325403419	0.474547974977137	0.0587937574143859	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	2	1	5	4	3	0.157467834732807	0.131899947790593	3.45750540366321	2779	21069	Urothelial	0.142103338381413	0.198380566801619	1.55332694264181	196	988	Urothelial	3.12007685587019e-34	161	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	1.59642918282477	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	11	0	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	NA	0.129032258064516	0.032258064516129	0.0806451612903226	NA	0.2	0.0416666666666667	0.0972222222222222	0.00943396226415094	0.0384615384615385
ADAM10	54	TRUE	10.1712448338241	0.0018018018018018	0.197262562419734	0.197262562419734	0.197262562419734	2	0.516368161427237	-0.218596414337682	0.538577480754434	-0.540406905471517	-0.104924768876723	Unique:EGFR	0.516368161427237	-0.218596414337682	0.538577480754434	-0.540406905471517	-0.104924768876723	TRUE	0.212299006425811	35.7847437864566	3.68617515872475e-26	4	477	0.230817576192767	0.230817576192767	0.224006189779285	0.547797142107463	1.07898438622595	0.876526257225572	1.23097782562865	1.45427184344209e-25	1.06161844571273e-23	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	4	5	0.110387879531237	0.102710142863923	2.61652356218164	2164	21069	Urothelial	0.843893121973821	0.775303643724696	2.10290585049082	766	988	Urothelial	3.11245408529526e-26	71	25.5068970465307	Other	0.882188097176417	Peripheral	-1.41782064428924	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	6	1	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.0238095238095238	NA	0.0645161290322581	0.0161290322580645	0.1	0.1	0.0555555555555556	0.0138888888888889	NA	NA
ITGAV	72	TRUE	12.9641721820048	0.00178571428571429	0.245511572768525	0.245511572768526	0.245511572768525	1	0.0510498337779759	-0.60617375237195	0.336085371371005	0.230895903876639	-0.542207667423273	Unique:EGFR	0.0510498337779759	-0.606173752371949	0.336085371371005	0.230895903876639	-0.542207667423273	TRUE	0.0383700090497935	22.607894061232	4.06852401407773e-17	4	477	0.159370010466062	0.159370010466062	0.152052735732763	0.435412467994389	0.942259123742954	0.976840667559724	0.964598582998025	1.01011630694344e-16	1.17173491605439e-14	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	4	5	2	0.178052695939487	0.149793535526128	2.76721450083229	3156	21069	Urothelial	0.161661103401463	0.220647773279352	1.51261207646434	218	988	Urothelial	1.22118563588294e-29	69	28.9132183127041	Other	1	Peripheral	-0.69438300360064	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	5	6	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.0555555555555556	0.032258064516129	NA	0.032258064516129	0.05	NA	0.0416666666666667	0.0138888888888889	0.0471698113207547	0.0288461538461538
TRIB3	20	TRUE	0.929488186338607	0.0015220700152207	0.059887569373251	0.0598875693732511	0.059887569373251	3	-0.372031534838891	0.869766925996076	-0.523868552431505	0.592394610084191	0.031618930107371	Unique:EGFR	-0.372031534838891	0.869766925996076	-0.523868552431505	0.592394610084191	0.031618930107371	TRUE	-0.0379619859968692	60.8388688485689	1.63397927558199e-41	4	477	0.337826925326109	0.337826925326109	0.331813486635628	0.714268292519478	1.39363547842758	1.02921574949184	1.35407515782349	2.61436684093118e-40	4.70586031367613e-39	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	3	1	2	0.00288418348958998	0.00355973230813043	1.41730280817944	75	21069	Non-urothelial	0.104456843472547	0.145748987854251	1.63023814234886	144	988	Urothelial	3.12007685587019e-34	67	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	-0.950911983174372	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	0	4	8	TRUE	Medium	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	0.0317460317460317	0.00806451612903226	NA	NA	NA	NA	NA	NA	0.00943396226415094	0.00961538461538462
CDH1	178	TRUE	124.63015956275	0.00205338809034908	0.617261807833694	0.617261807833693	0.617261807833692	3	0.21809810296021	0.215861691023682	0.390387853593289	-0.267657128480476	0.165104347212308	EGFR,FGFR3,ERBB2	0.21809810296021	0.215861691023682	0.390387853593289	-0.267657128480476	0.165104347212308	FALSE	0.238453548894966	14.9035495082897	1.74370777474603e-11	4	477	0.111093217905269	0.111093217905269	0.103446297059529	0.353521363381634	0.658044982073765	0.616514770548001	1.06736288165302	3.37038818205945e-11	5.02187839126858e-09	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	4	3	5	0.138974290212311	0.121078361573876	2.4369772841275	2551	21069	Urothelial	0.437970160977749	0.495951417004049	2.03129838608411	490	988	Urothelial	2.61441815929126e-23	72	22.5826249486037	Other	0.781048470784768	Peripheral	0.529989477231003	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	9	2	0	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.0317460317460317	0.0161290322580645	0.0645161290322581	0.0806451612903226	NA	0.05	0.0833333333333333	0.0277777777777778	0.0377358490566038	0.00961538461538462
RPS16	90	TRUE	24.6625676180786	0.00171526586620926	0.109959619018222	0.109959619018222	0.109959619018222	4	0.0415089753440944	-0.198927096432395	0.171746429849817	-0.0274672227405977	0.240277638851361	EGFR,FGFR3,ERBB2	0.0415089753440944	-0.198927096432396	0.171746429849817	-0.0274672227405977	0.240277638851361	FALSE	0.0501867135188453	2.65539799890801	0.0324268198135616	4	477	0.0217824480498541	0.0217824480498541	0.0135515746829527	0.149222948839796	0.439204735283756	1.02579834292022	0.428158944021531	0.0367674177413611	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	2	3	1	5	4	1.45321799115869	0.428117138924486	4.85569328078125	9020	21069	Urothelial	3.17035682971337	0.998987854251012	3.93353714132312	987	988	Urothelial	8.84535275616365e-19	7	18.0532848425733	Translation	0.624395549721317	Core_Process	-2.26248058410964	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	1	8	1	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.032258064516129	NA	NA	NA	0.1	0.0138888888888889	0.0833333333333333	0.0283018867924528	0.0192307692307692
IL4	98	TRUE	10.360348525255	0.00186567164179104	0.374346853211685	0.374346853211686	0.374346853211685	3	-0.00293346958762379	-0.109234967072168	-0.186419239112215	0.105886413341402	-0.204141741800364	EGFR,ERBB2	-0.00293346958762381	-0.109234967072168	-0.186419239112215	0.105886413341402	-0.204141741800364	FALSE	-0.108359458009491	3.62459936022987	0.00636233286749813	4	477	0.0294983615743371	0.0294983615743371	0.0213166123899497	0.174341513095735	0.310028155141767	0.59440663534196	0.52157586525495	0.00757170192495645	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	4	2	5	3	1	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	1.34080447301139e-33	325	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	0.257881233325703	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	2	9	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	0.0403225806451613	NA	NA	NA	0.05	NA	0.0138888888888889	NA	0.00961538461538462
HSPB1	78	TRUE	37.5705391090027	0.00185528756957328	0.287189008192825	0.287189008192825	0.287189008192824	3	0.39318560287126	-0.187957473036287	0.166056750137268	0.384473330871339	-0.0306206741113229	Unique:EGFR	0.39318560287126	-0.187957473036287	0.166056750137268	0.384473330871338	-0.0306206741113229	TRUE	0.139310121989108	5.83725552253778	0.00013610067781458	4	477	0.0466654696208123	0.0466654696208123	0.0385939160896016	0.221245862888282	0.581143075907547	0.946096214228703	0.61425367438059	0.000182311605630693	0.039196995210599	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	1	4	5	2	1.18950479106135	0.414352840666382	4.99834024941608	8730	21069	Urothelial	1.2252772252019	0.879554655870445	3.69663364221326	869	988	Urothelial	2.68770472039839e-29	85	28.5706184459403	Growth_Factor_Response	0.988150752951176	Signal_Receptor	-0.550428140138998	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	4	4	1	2	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	0.00793650793650794	0.0241935483870968	NA	NA	NA	0.05	NA	0.0277777777777778	NA	0.0192307692307692
CYBA	38	TRUE	1.60339553568991	0.00163132137030995	0.115874815730338	0.115874815730339	0.115874815730338	1	0.426368146965867	-0.375275542801918	0.0597336390813077	0.0379236170887006	-0.41706254889257	Unique:EGFR	0.426368146965867	-0.375275542801918	0.0597336390813076	0.0379236170887005	-0.41706254889257	TRUE	-0.00509512183726398	8.5090517992558	1.22575051251564e-06	4	477	0.0666023399471204	0.0666023399471204	0.0586603188892572	0.267123065401008	0.843430695858436	0.999703079353628	0.843681202226334	1.81033921848464e-06	0.000353016147604504	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	1	5	4	3	0.582030461380014	0.333902890502634	3.99204935426616	7035	21069	Urothelial	0.015260339128735	0.0222672064777328	1.05110526073364	22	988	Non-urothelial	1.26847360504286e-21	67	20.896718565339	Other	0.722739279292103	Peripheral	-2.32049365681662	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.00793650793650794	0.032258064516129	0.0161290322580645	0.0161290322580645	NA	NA	NA	0.0138888888888889	NA	0.0288461538461538
CREBBP	90	TRUE	30.7391007239943	0.00185185185185185	0.305212004553996	0.305212004553996	0.305212004553995	3	0.0398000611441626	-0.535552495687522	0.226668802273657	-0.367870608479644	-0.130178028241026	EGFR,FGFR3,ERBB2	0.0398000611441626	-0.535552495687522	0.226668802273657	-0.367870608479644	-0.130178028241026	FALSE	-0.0544442514544233	12.8509234656335	6.0690740801754e-10	4	477	0.0972811024214882	0.0972811024214882	0.0895416756854795	0.328275124497429	0.762221297961179	1.02318425326955	0.744950184217092	1.05932929399425e-09	1.74789333509052e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	3	5	4	0.0469257656118591	0.046371446200579	2.16107815742127	977	21069	Non-urothelial	0.105685120592684	0.151821862348178	1.40129226920367	150	988	Urothelial	2.61441815929126e-23	64	22.5826249486037	Other	0.781048470784768	Peripheral	-1.13101162958821	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	3	8	0	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.126984126984127	0.0403225806451613	0.161290322580645	0.032258064516129	0.1	NA	0.138888888888889	0.0416666666666667	0.141509433962264	0.0384615384615385
GAB1	136	TRUE	91.3684650645391	0.00190839694656489	0.413843010976596	0.413843010976596	0.413843010976595	2	-0.20377798914954	-0.0796809437414056	-0.0996505564182755	0.160433259381581	0.172245399459149	EGFR,FGFR3,ERBB2	-0.20377798914954	-0.0796809437414056	-0.0996505564182755	0.160433259381581	0.172245399459149	TRUE	-0.0678027574836285	1.54643400424082	0.187596703349586	4	477	0.0128019839077909	0.0128019839077909	0.00451425115275742	0.113877126920038	0.376023388608689	0.963314442439798	0.390343352121173	0.199364762231295	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	4	5	1	3	2	0.0186635242340147	0.0206939104845982	1.82458284121735	436	21069	Non-urothelial	0.0234489150866974	0.034412955465587	1.20050732191222	34	988	Non-urothelial	3.12007685587019e-34	18	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	0.402673579590364	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	0	1	10	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0238095238095238	0.0161290322580645	0.0161290322580645	0.0161290322580645	NA	NA	0.0277777777777778	0.0277777777777778	0.0283018867924528	0.0384615384615385
MAPK3	316	TRUE	1005.56996158171	0.00239808153477218	0.872502882381327	0.872502882381329	0.872502882381327	3	-0.293508166882662	0.653161230104929	-0.402721964651015	-0.10669212659742	0.255071540454685	EGFR,FGFR3,ERBB2	-0.293508166882662	0.653161230104929	-0.402721964651015	-0.10669212659742	0.255071540454685	FALSE	-0.0917381779349625	25.3212788528708	4.86327889410128e-19	4	477	0.175147367124283	0.175147367124283	0.167939953613997	0.460801224128415	1.05588319475594	1.01115058980575	1.04423931054502	1.26182371306412e-18	1.40062432150117e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	1	3	0.0293627500401539	0.0314205705064313	2.08440106379445	662	21069	Non-urothelial	0.209658022678308	0.291497975708502	1.71372414789283	288	988	Urothelial	3.12007685587019e-34	168	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	6.49930133317851	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	9	2	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0158730158730159	0.0403225806451613	0.032258064516129	NA	NA	0.05	0.0277777777777778	0.0416666666666667	0.0283018867924528	0.0384615384615385
EP300	130	TRUE	59.3134697070252	0.00195694716242661	0.443365947363157	0.443365947363158	0.443365947363156	3	0.0834361861093902	-0.546217615765503	0.366973412275017	-0.443188383467227	0.193149901155558	EGFR,FGFR3,ERBB2	0.0834361861093902	-0.546217615765503	0.366973412275017	-0.443188383467227	0.193149901155558	FALSE	0.020268621446535	21.0405130090144	5.42708079118441e-16	4	477	0.14997816001758	0.14997816001758	0.142595985882939	0.420048045659773	0.913191028040521	1.01798504538529	0.897057409811845	1.3134447629085e-15	1.56299926786111e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.0404319152778877	0.0407233376050121	2.02252417882334	858	21069	Non-urothelial	0.0390697787205615	0.0546558704453441	1.10966659373897	54	988	Non-urothelial	2.61441815929126e-23	193	22.5826249486037	Other	0.781048470784768	Peripheral	-0.372716087652992	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	6	5	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	0.134920634920635	0.0241935483870968	0.17741935483871	NA	0.1	NA	0.388888888888889	0.0277777777777778	0.254716981132075	0.00961538461538462
