name	degree	is_seed	betweenness	closeness	eigenvector	hub_score	authority_score	community	mean_expr_UroB	mean_expr_GU	mean_expr_UroA	mean_expr_BaSq	mean_expr_UroC	pathway	is_well_expressed	global_mean	f_statistic	p_value	df_between	df_within	eta_squared	partial_eta_squared	omega_squared	cohens_f	expression_range	overall_sd	effect_size_ratio	p_adjusted_bh	p_adjusted_bonf	significant_05	significant_01	effect_size_category	cohens_f_category	sig_and_meaningful	sig_and_large_effect	rank_UroA	rank_UroB	rank_UroC	rank_GU	rank_BaSq	sc_norm_mean_expression	sc_norm_detection_rate	sc_norm_max_expression	sc_norm_cells_expressing	sc_norm_total_urothelial_cells	sc_norm_classification	sc_cancer_mean_expression	sc_cancer_detection_rate	sc_cancer_max_expression	sc_cancer_cells_expressing	sc_cancer_total_urothelial_cells	sc_cancer_classification	min_p_adjust	functional_diversity	functional_significance	functional_category	functional_specificity_ratio	pathway_role	functional_structural_importance	hpa_normal_tissue	IHC tissue name	hpa_normal_cell_type	hpa_normal_level	hpa_normal_reliability	hpa_cancer_type	hpa_cancer_high	hpa_cancer_medium	hpa_cancer_low	hpa_cancer_not_detected	hpa_normal_expressed	hpa_normal_reliable	hpa_cancer_expressed	hpa_cancer_confidence	hpa_expression_pattern	hpa_data_quality	hpa_filter_has_data	hpa_filter_normal_quality	hpa_filter_cancer_quality	hpa_passes_filter	hpa_high_confidence	hpa_therapeutic_target	hpa_potential_suppressor	is_amplified	is_homdel	tcga_mutsig_q_value	tcga_num_mutations	tcga_num_samples_mutated	tcga_profiled_samples	tcga_frequency	tcga_is_cancer_gene	tcga_mutation_frequency	pathway_sharing	n_pathways	pathways_list	UroA_mut_freq	UroA_alt_freq	UroB_mut_freq	UroB_alt_freq	UroC_mut_freq	UroC_alt_freq	GU_mut_freq	GU_alt_freq	BaSq_mut_freq	BaSq_alt_freq
CCNB1	76	FALSE	68.3882894295507	0.00226757369614512	0.299677439873785	0.299677439873785	0.299677439873785	1	-0.237555911416253	0.735177390665443	-0.3888140760706	0.774133490193565	-0.23954033740764	EGFR	FALSE	0.0264714023866733	45.2560642252477	3.15858005931763e-32	4	477	0.27510271088415	0.27510271088415	0.268615692134662	0.616040404248493	1.16294756626416	0.996039122921629	1.16757217613396	2.02149123796329e-31	9.09671057083478e-30	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	3	4	2	1	0.00601740283434258	0.00636005505719303	2.14267340426033	134	21069	Non-urothelial	0.0369556535234491	0.0536437246963563	1.50493352789445	53	988	Non-urothelial	2.13747839045451e-23	56	22.6700982672215	Transferase_Regulation	0.784073845465363	Peripheral	-1.14335163357479	Urinary bladder	Urinary bladder	urothelial cells	Medium	Enhanced	urothelial cancer	0	12	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	NA	5	4	412	1.0%	FALSE	0.01	Unique_to_EGFR	1	EGFR	0.0317460317460317	0.0241935483870968	0.032258064516129	NA	NA	0.1	NA	0.0416666666666667	NA	NA
RAC2	128	FALSE	134.215654777221	0.00240963855421687	0.35999117420033	0.35999117420033	0.359991174200329	2	0.159201180922905	-0.341515086553883	-0.427985618759732	0.683827449581918	0.104122148784173	EGFR	FALSE	-0.167827391153304	27.7069603783735	1.0541724914169e-20	4	477	0.188537925029449	0.188537925029449	0.181424576050801	0.482020210423589	1.11181306834165	0.876454789775059	1.2685344199294	3.09797630130681e-20	3.03601677528068e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.0154479630228981	0.0161374531301913	2.81348121956255	340	21069	Non-urothelial	0.00328572371988258	0.00506072874493927	0.875865595178959	5	988	Non-urothelial	2.61441815929126e-23	101	22.5826249486037	Other	0.781048470784768	Peripheral	-0.00235926353204979	Urinary bladder	Urinary bladder	urothelial cells	Low	Enhanced	urothelial cancer	0	0	0	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	1	1	412	0.2%	TRUE	0.002	Unique_to_EGFR	1	EGFR	NA	0.032258064516129	0.0161290322580645	NA	NA	0.05	0.0138888888888889	0.0277777777777778	NA	0.00961538461538462
MDM2	140	FALSE	125.259989622082	0.00245098039215686	0.49098375557674	0.49098375557674	0.49098375557674	1	0.33418412199218	-0.0888685898453796	0.0700432476319468	-0.0876050197248014	-0.148926242648882	EGFR	FALSE	0.0454005445620541	2.3585452514821	0.0526694076837207	4	477	0.019394568421197	0.019394568421197	0.0111485431627174	0.140634836527558	0.483110364641062	1.01804325403419	0.474547974977137	0.0587937574143859	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	2	1	5	4	3	0.157467834732807	0.131899947790593	3.45750540366321	2779	21069	Urothelial	0.142103338381413	0.198380566801619	1.55332694264181	196	988	Urothelial	3.12007685587019e-34	161	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	1.59642918282477	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	11	0	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	5	5	412	1.2%	TRUE	0.012	Shared_all_3	3	EGFR,FGFR3,ERBB2	NA	0.129032258064516	0.032258064516129	0.0806451612903226	NA	0.2	0.0416666666666667	0.0972222222222222	0.00943396226415094	0.0384615384615385
ADAM10	54	TRUE	8.9575146263582	0.00219298245614035	0.208472627177995	0.208472627177995	0.208472627177995	3	0.516368161427237	-0.218596414337682	0.538577480754434	-0.540406905471517	-0.104924768876723	EGFR	TRUE	0.212299006425811	35.7847437864566	3.68617515872475e-26	4	477	0.230817576192767	0.230817576192767	0.224006189779285	0.547797142107463	1.07898438622595	0.876526257225572	1.23097782562865	1.45427184344209e-25	1.06161844571273e-23	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	3	4	5	0.110387879531237	0.102710142863923	2.61652356218164	2164	21069	Urothelial	0.843893121973821	0.775303643724696	2.10290585049082	766	988	Urothelial	3.11245408529526e-26	71	25.5068970465307	Other	0.882188097176417	Peripheral	-1.41782064428924	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	5	6	1	TRUE	Medium	TRUE	Medium	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	14	13	412	3.2%	FALSE	0.032	Unique_to_EGFR	1	EGFR	0.0238095238095238	NA	0.0645161290322581	0.0161290322580645	0.1	0.1	0.0555555555555556	0.0138888888888889	NA	NA
ITGAV	70	TRUE	12.7611827290493	0.0022075055187638	0.260446919357977	0.260446919357977	0.260446919357977	2	0.0510498337779759	-0.606173752371949	0.336085371371005	0.230895903876639	-0.542207667423273	EGFR	TRUE	0.0383700090497935	22.607894061232	4.06852401407773e-17	4	477	0.159370010466062	0.159370010466062	0.152052735732763	0.435412467994389	0.942259123742954	0.976840667559724	0.964598582998025	1.01011630694344e-16	1.17173491605439e-14	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	4	5	2	0.178052695939487	0.149793535526128	2.76721450083229	3156	21069	Urothelial	0.161661103401463	0.220647773279352	1.51261207646434	218	988	Urothelial	1.22118563588294e-29	69	28.9132183127041	Other	1	Peripheral	-0.69438300360064	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	5	6	0	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	14	14	412	3.4%	FALSE	0.034	Unique_to_EGFR	1	EGFR	0.0555555555555556	0.032258064516129	NA	0.032258064516129	0.05	NA	0.0416666666666667	0.0138888888888889	0.0471698113207547	0.0288461538461538
TRIB3	18	TRUE	0.717388529681229	0.0018796992481203	0.06012172534503	0.0601217253450299	0.0601217253450299	1	-0.372031534838891	0.869766925996076	-0.523868552431505	0.592394610084191	0.031618930107371	EGFR	TRUE	-0.0379619859968692	60.8388688485689	1.63397927558199e-41	4	477	0.337826925326109	0.337826925326109	0.331813486635628	0.714268292519478	1.39363547842758	1.02921574949184	1.35407515782349	2.61436684093118e-40	4.70586031367613e-39	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	3	1	2	0.00288418348958998	0.00355973230813043	1.41730280817944	75	21069	Non-urothelial	0.104456843472547	0.145748987854251	1.63023814234886	144	988	Urothelial	3.12007685587019e-34	67	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	-0.950911983174372	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	0	4	8	TRUE	Medium	FALSE	None	Lost_in_cancer	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	NA	5	5	412	1.2%	TRUE	0.012	Unique_to_EGFR	1	EGFR	0.0317460317460317	0.00806451612903226	NA	NA	NA	NA	NA	NA	0.00943396226415094	0.00961538461538462
CDH1	170	FALSE	111.476339125995	0.00255102040816327	0.649878533928937	0.649878533928937	0.649878533928936	1	0.21809810296021	0.215861691023682	0.390387853593289	-0.267657128480476	0.165104347212308	EGFR	FALSE	0.238453548894966	14.9035495082897	1.74370777474603e-11	4	477	0.111093217905269	0.111093217905269	0.103446297059529	0.353521363381634	0.658044982073765	0.616514770548001	1.06736288165302	3.37038818205945e-11	5.02187839126858e-09	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	4	3	5	0.138974290212311	0.121078361573876	2.4369772841275	2551	21069	Urothelial	0.437970160977749	0.495951417004049	2.03129838608411	490	988	Urothelial	2.61441815929126e-23	72	22.5826249486037	Other	0.781048470784768	Peripheral	0.529989477231003	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	9	2	0	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	16	14	412	3.4%	TRUE	0.034	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0317460317460317	0.0161290322580645	0.0645161290322581	0.0806451612903226	NA	0.05	0.0833333333333333	0.0277777777777778	0.0377358490566038	0.00961538461538462
IL4	98	FALSE	10.6048945437026	0.00231481481481481	0.414913125476506	0.414913125476506	0.414913125476506	1	-0.00293346958762381	-0.109234967072168	-0.186419239112215	0.105886413341402	-0.204141741800364	EGFR	FALSE	-0.108359458009491	3.62459936022987	0.00636233286749813	4	477	0.0294983615743371	0.0294983615743371	0.0213166123899497	0.174341513095735	0.310028155141767	0.59440663534196	0.52157586525495	0.00757170192495645	1	TRUE	TRUE	Small	Medium	TRUE	FALSE	4	2	5	3	1	0	0	0	0	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	1.34080447301139e-33	325	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	0.257881233325703	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Approved	urothelial cancer	0	0	2	9	FALSE	Medium	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	NA	NA	NA	NA	NA	NA	Shared_EGFR_ERBB2	2	EGFR,ERBB2	NA	0.0403225806451613	NA	NA	NA	0.05	NA	0.0138888888888889	NA	0.00961538461538462
HSPB1	76	TRUE	31.1588746572295	0.00226757369614512	0.306158391862368	0.306158391862368	0.306158391862368	1	0.39318560287126	-0.187957473036287	0.166056750137268	0.384473330871338	-0.0306206741113229	EGFR	TRUE	0.139310121989108	5.83725552253778	0.00013610067781458	4	477	0.0466654696208123	0.0466654696208123	0.0385939160896016	0.221245862888282	0.581143075907547	0.946096214228703	0.61425367438059	0.000182311605630693	0.039196995210599	TRUE	TRUE	Small	Medium	TRUE	FALSE	3	1	4	5	2	1.18950479106135	0.414352840666382	4.99834024941608	8730	21069	Urothelial	1.2252772252019	0.879554655870445	3.69663364221326	869	988	Urothelial	2.68770472039839e-29	85	28.5706184459403	Growth_Factor_Response	0.988150752951176	Signal_Receptor	-0.550428140138998	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	4	4	1	2	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	NA	1	1	412	0.2%	FALSE	0.002	Unique_to_EGFR	1	EGFR	0.00793650793650794	0.0241935483870968	NA	NA	NA	0.05	NA	0.0277777777777778	NA	0.0192307692307692
CYBA	38	TRUE	1.65585454774148	0.00201612903225806	0.130415166811689	0.130415166811689	0.130415166811689	1	0.426368146965867	-0.375275542801918	0.0597336390813076	0.0379236170887005	-0.41706254889257	EGFR	TRUE	-0.00509512183726398	8.5090517992558	1.22575051251564e-06	4	477	0.0666023399471204	0.0666023399471204	0.0586603188892572	0.267123065401008	0.843430695858436	0.999703079353628	0.843681202226334	1.81033921848464e-06	0.000353016147604504	TRUE	TRUE	Medium	Large	TRUE	TRUE	2	1	5	4	3	0.582030461380014	0.333902890502634	3.99204935426616	7035	21069	Urothelial	0.015260339128735	0.0222672064777328	1.05110526073364	22	988	Non-urothelial	1.26847360504286e-21	67	20.896718565339	Other	0.722739279292103	Peripheral	-2.32049365681662	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	0	0	11	FALSE	High	FALSE	None	Not_expressed	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	2	2	412	0.5%	FALSE	0.005	Unique_to_EGFR	1	EGFR	0.00793650793650794	0.032258064516129	0.0161290322580645	0.0161290322580645	NA	NA	NA	0.0138888888888889	NA	0.0288461538461538
CREBBP	90	FALSE	31.5963089406643	0.00229885057471264	0.343837640653701	0.343837640653701	0.343837640653701	1	0.0398000611441626	-0.535552495687522	0.226668802273657	-0.367870608479644	-0.130178028241026	EGFR	FALSE	-0.0544442514544233	12.8509234656335	6.0690740801754e-10	4	477	0.0972811024214882	0.0972811024214882	0.0895416756854795	0.328275124497429	0.762221297961179	1.02318425326955	0.744950184217092	1.05932929399425e-09	1.74789333509052e-07	TRUE	TRUE	Medium	Large	TRUE	TRUE	1	2	3	5	4	0.0469257656118591	0.046371446200579	2.16107815742127	977	21069	Non-urothelial	0.105685120592684	0.151821862348178	1.40129226920367	150	988	Urothelial	2.61441815929126e-23	64	22.5826249486037	Other	0.781048470784768	Peripheral	-1.13101162958821	Urinary bladder	Urinary bladder	urothelial cells	High	Supported	urothelial cancer	3	8	0	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	0.0181	53	50	412	12.1%	TRUE	0.121	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.126984126984127	0.0403225806451613	0.161290322580645	0.032258064516129	0.1	NA	0.138888888888889	0.0416666666666667	0.141509433962264	0.0384615384615385
GAB1	92	TRUE	39.7925908787669	0.00226757369614512	0.3304870407911	0.3304870407911	0.3304870407911	2	-0.20377798914954	-0.0796809437414056	-0.0996505564182755	0.160433259381581	0.172245399459149	EGFR	TRUE	-0.0678027574836285	1.54643400424082	0.187596703349586	4	477	0.0128019839077909	0.0128019839077909	0.00451425115275742	0.113877126920038	0.376023388608689	0.963314442439798	0.390343352121173	0.199364762231295	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	4	5	1	3	2	0.0186635242340147	0.0206939104845982	1.82458284121735	436	21069	Non-urothelial	0.0234489150866974	0.034412955465587	1.20050732191222	34	988	Non-urothelial	3.12007685587019e-34	18	33.5058347080107	Growth_Factor_Response	1.15884141106798	Signal_Receptor	0.402673579590364	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	1	0	1	10	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	8	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0238095238095238	0.0161290322580645	0.0161290322580645	0.0161290322580645	NA	NA	0.0277777777777778	0.0277777777777778	0.0283018867924528	0.0384615384615385
MAPK3	270	FALSE	674.670228054253	0.00292397660818713	0.857745574359054	0.857745574359053	0.857745574359053	1	-0.293508166882662	0.653161230104929	-0.402721964651015	-0.10669212659742	0.255071540454685	EGFR	FALSE	-0.0917381779349625	25.3212788528708	4.86327889410128e-19	4	477	0.175147367124283	0.175147367124283	0.167939953613997	0.460801224128415	1.05588319475594	1.01115058980575	1.04423931054502	1.26182371306412e-18	1.40062432150117e-16	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	2	1	3	0.0293627500401539	0.0314205705064313	2.08440106379445	662	21069	Non-urothelial	0.209658022678308	0.291497975708502	1.71372414789283	288	988	Urothelial	3.12007685587019e-34	168	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	6.49930133317851	Urinary bladder	Urinary bladder	urothelial cells	High	Approved	urothelial cancer	9	2	0	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	7	7	412	1.7%	TRUE	0.017	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0403225806451613	0.032258064516129	NA	NA	0.05	0.0277777777777778	0.0416666666666667	0.0283018867924528	0.0384615384615385
EP300	130	FALSE	57.788094234638	0.00242718446601942	0.48813343628531	0.488133436285309	0.488133436285309	1	0.0834361861093902	-0.546217615765503	0.366973412275017	-0.443188383467227	0.193149901155558	EGFR	FALSE	0.020268621446535	21.0405130090144	5.42708079118441e-16	4	477	0.14997816001758	0.14997816001758	0.142595985882939	0.420048045659773	0.913191028040521	1.01798504538529	0.897057409811845	1.3134447629085e-15	1.56299926786111e-13	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	3	2	5	4	0.0404319152778877	0.0407233376050121	2.02252417882334	858	21069	Non-urothelial	0.0390697787205615	0.0546558704453441	1.10966659373897	54	988	Non-urothelial	2.61441815929126e-23	193	22.5826249486037	Other	0.781048470784768	Peripheral	-0.372716087652992	Urinary bladder	Urinary bladder	urothelial cells	Medium	Supported	urothelial cancer	6	5	1	0	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	9.35e-10	80	63	412	15.3%	TRUE	0.153	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.134920634920635	0.0241935483870968	0.17741935483871	NA	0.1	NA	0.388888888888889	0.0277777777777778	0.254716981132075	0.00961538461538462
FLT4	82	TRUE	41.0508750776569	0.00223214285714286	0.280475452416095	0.280475452416095	0.280475452416095	2	-0.200265525900397	0.131072864456875	-0.355847426024717	-0.216382615391281	0.298506264325872	EGFR	FALSE	-0.18223681062326	9.56963674375981	1.89168551305792e-07	4	477	0.0742870961730404	0.0742870961730404	0.0663954510135718	0.283281708116006	0.654353690350589	0.784482637110266	0.834121316898711	2.91339800941541e-07	5.44805427760682e-05	TRUE	TRUE	Medium	Large	TRUE	TRUE	5	3	1	2	4	0.000720861497423527	0.000711946461626086	1.44739710869251	15	21069	Non-urothelial	0	0	0	0	988	Non-urothelial	1.34080447301139e-33	51	32.8726345498766	Phosphorylation	1.13694138765012	Signal_Modifier	0.169486950770306	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	0	1	0	11	TRUE	Medium	TRUE	Low	Constitutive	High	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	11	11	412	2.7%	TRUE	0.027	Unique_to_EGFR	1	EGFR	0.0396825396825397	0.0161290322580645	0.0161290322580645	NA	NA	0.05	0.0694444444444444	0.0277777777777778	0.0754716981132075	0.00961538461538462
IL1B	158	FALSE	65.9518236847632	0.00249376558603491	0.612385004724077	0.612385004724077	0.612385004724076	1	0.216612856832685	0.075059531977961	-0.463929810257766	0.724011130590653	0.135533009672104	EGFR	FALSE	-0.0787416610023211	27.833052531842	8.62266230039152e-21	4	477	0.189233579618674	0.189233579618674	0.182125138051034	0.483115783022872	1.18794094084842	0.941809000546459	1.26133954990784	2.56013066238429e-20	2.48332674251276e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	2	3	4	1	0.10907318241087	0.0742797474963216	4.73128339914921	1565	21069	Urothelial	0.515262689133391	0.426113360323887	3.72769613255232	421	988	Urothelial	3.12007685587019e-34	371	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	1.56427759932435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	None	Insufficient_data	Low	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	NA	3	3	412	0.7%	FALSE	0.007	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0158730158730159	0.0161290322580645	NA	NA	NA	NA	0.0277777777777778	0.0277777777777778	0.0188679245283019	0.00961538461538462
AKT3	98	TRUE	85.5505017717877	0.00232558139534884	0.355079747811701	0.355079747811701	0.355079747811701	1	-0.281909538987868	0.191145627685025	-0.574673660767739	0.240285842371141	0.425665410337283	EGFR	FALSE	-0.224165848102304	27.3435860989296	1.88273199363966e-20	4	477	0.186526483365218	0.186526483365218	0.179398956391474	0.478848952685373	1.00033907110502	0.86728222146675	1.1534181680944	5.42226814168221e-20	5.42226814168221e-18	TRUE	TRUE	Large	Very Large	TRUE	TRUE	5	4	1	3	2	0.0132594304663711	0.0124827946271774	2.53057238575865	263	21069	Non-urothelial	0.0822328099703615	0.121457489878543	1.36623469144535	120	988	Non-urothelial	2.43787787138246e-30	44	29.6129880547116	Phosphorylation	1.0242024161558	Signal_Modifier	0.215925121991774	Urinary bladder	Urinary bladder	urothelial cells	Low	Approved	urothelial cancer	0	5	1	6	FALSE	Medium	TRUE	Medium	Cancer_upregulated	High	TRUE	FALSE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	TRUE	0.015	Shared_EGFR_ERBB2	2	EGFR,ERBB2	0.0158730158730159	0.00806451612903226	0.0161290322580645	0.0161290322580645	NA	0.05	NA	NA	0.0471698113207547	0.0192307692307692
KDR	196	TRUE	315.054483317952	0.00261780104712042	0.645334403450191	0.645334403450191	0.64533440345019	2	-0.106025657463818	0.02878186832073	-0.234724069598157	-0.254544933519628	0.190313592344826	EGFR	FALSE	-0.142832655904754	2.61585434123205	0.0346074085087289	4	477	0.0214650309996391	0.0214650309996391	0.0132321421321495	0.148107681978571	0.444858525864454	0.884941755795412	0.502698084875204	0.03893333457232	1	TRUE	FALSE	Small	Medium	TRUE	FALSE	4	3	1	2	5	0.00320759295039646	0.00294271204138782	2.00314235264793	62	21069	Non-urothelial	0.00153323093150519	0.00202429149797571	0.77321681229417	2	988	Non-urothelial	1.34080447301139e-33	160	32.8726345498766	Phosphorylation	1.13694138765012	Functional_Hub	3.37764228902883	Urinary bladder	Urinary bladder	urothelial cells	Not detected	Enhanced	urothelial cancer	0	1	2	9	FALSE	High	TRUE	Low	Cancer_upregulated	High	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	19	17	412	4.1%	TRUE	0.041	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.0555555555555556	0.00806451612903226	0.0645161290322581	0.0161290322580645	0.05	0.1	0.0416666666666667	0.0416666666666667	0.0377358490566038	0.00961538461538462
STAM2	60	TRUE	6.621014247136	0.0021551724137931	0.151921287332944	0.151921287332944	0.151921287332944	3	0.385569589150065	-0.729054326419187	0.528152349159417	-0.0302388399890475	-0.461769611009159	EGFR	TRUE	0.122696272425041	43.9845865552	1.96925608910852e-31	4	477	0.269456292832439	0.269456292832439	0.262927456715844	0.607324866216893	1.2572066755786	0.991476678469523	1.26801436975731	1.15744031359848e-30	5.67145753663254e-29	TRUE	TRUE	Large	Very Large	TRUE	TRUE	1	2	4	5	3	0.0221036282566473	0.0237790118183113	2.05803927498675	501	21069	Non-urothelial	0.0942158212965587	0.134615384615385	1.25490996710154	133	988	Non-urothelial	5.48748448542502e-10	15	9.26062669461385	Other	0.320290415077897	Peripheral	-3.50787116138997	Urinary bladder	Urinary bladder	urothelial cells	High	Enhanced	urothelial cancer	4	7	0	1	TRUE	High	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	NA	6	6	412	1.5%	FALSE	0.015	Unique_to_EGFR	1	EGFR	NA	0.0241935483870968	0.0483870967741935	NA	NA	NA	0.0277777777777778	NA	0.0188679245283019	NA
PIK3CA	206	TRUE	272.440517972615	0.00266666666666667	0.702658926458762	0.702658926458762	0.70265892645876	2	-0.212502467335582	-0.176639983268833	0.117900878544241	0.00370636901716318	-0.11265193424002	EGFR	TRUE	-0.0181653110242842	2.37935116384494	0.0509232623306227	4	477	0.0195623107504681	0.0195623107504681	0.0113173490888596	0.141253779789354	0.330403345879823	1.01706131433379	0.324860793762714	0.0570657570086356	1	FALSE	FALSE	Small	Medium	FALSE	FALSE	1	5	3	4	2	0.0350529733958649	0.035834638568513	2.2874265325632	755	21069	Non-urothelial	0.047405235171746	0.0688259109311741	1.0681032005687	68	988	Non-urothelial	3.12007685587019e-34	155	33.5058347080107	Growth_Factor_Response	1.15884141106798	Functional_Hub	3.3936309603348	Urinary bladder	Urinary bladder	urothelial cells	Medium	Approved	urothelial cancer	2	7	3	0	TRUE	Medium	TRUE	High	Constitutive	High	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	1.64e-12	100	91	412	22.1%	TRUE	0.221	Shared_all_3	3	EGFR,FGFR3,ERBB2	0.214285714285714	0.0403225806451613	0.306451612903226	0.0806451612903226	0.35	NA	0.236111111111111	0.0277777777777778	0.235849056603774	0.0769230769230769
